25505;#doc=party.2.txt;;;;;;;;;;;;;;
25506;1;За;ЗА;PR;;;а;з;;;;;PR;ЗА;PR
26172;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
26173;5;";";";";SENT;;;;;;;;;SENT;";";SENT
26174;;;;;;;;;;;;;;;
26175;1;Вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART
26176;2;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26177;3;и;И;CONJ;;;и;;;;;;CONJ;И;CONJ
26178;4;была;БЫТЬ;V ipf praet sg indic f -;;;а;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic f -
26179;5;просто;ПРОСТО;PART;;;о;т;с;о;р;п;PART;ПРОСТО;PART
26180;6;кромешная;КРОМЕШНЫЙ;A - nom sg plen f -;;;я;а;н;ш;е;м;A;КРОМЕШНЫЙ;A - nom sg plen f -
26181;7;темнота;ТЕМНОТА;S f inan nom sg;;;а;т;о;н;м;е;S;ТЕМНОТА;S f inan nom sg
26182;8;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26183;9;мы;МЫ;SPRO pl 1p - nom;;;ы;м;;;;;SPRO;МЫ;SPRO pl 1p - nom
26184;10;ничего;НИЧТО;S n - gen sg;;;о;г;е;ч;и;н;S;НИЧТО;S n - gen sg
26185;11;не;НЕ;PART;;;е;н;;;;;PART;НЕ;PART
26186;12;видели;ВИДЕТЬ;V ipf praet pl indic - -;;;и;л;е;д;и;в;V;ВИДЕТЬ;V ipf praet pl indic - -
26187;13;…;…;PUNC;;;;;;;;;PUNC;…;PUNC
26188;14;и;И;CONJ;;;и;;;;;;CONJ;И;CONJ
26189;15;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26190;16;короче;КОРОЧЕ;PART;;;е;ч;о;р;о;к;A;КОРОТКИЙ;A comp - - plen - -
26191;17;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26192;18;чтобы;ЧТОБЫ;CONJ;;;ы;б;о;т;ч;;CONJ;ЧТОБЫ;CONJ
26193;19;достать;ДОСТАТЬ;V pf - - inf - -;;;ь;т;а;т;с;о;V;ДОСТАТЬ;V pf - - inf - -
26194;20;эти;ЭТОТ;A - nom pl plen - -;;;и;т;э;;;;A;ЭТОТ;A - nom pl plen - -
26195;21;яйца;ЯЙЦО;S n inan nom pl;;;а;ц;й;я;;;S;ЯЙЦО;S n inan nom pl
26196;22;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26197;23;надо;НАДО;ADV -;;;о;д;а;н;;;ADV;НАДО;ADV -
26198;24;было;БЫТЬ;V ipf praet sg indic n -;;;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -
26199;25;в;В;PR;;;в;;;;;;PR;В;PR
26200;26;вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART
26201;27;такое;ТАКОЙ;APRO - acc sg plen n -;;;е;о;к;а;т;;A;ТАКОЙ;A - nom sg plen n -
26202;28;ведро;ВЕДРО;S n inan acc sg;;;о;р;д;е;в;;S;ВЕДРО;S n inan acc sg
26203;29;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26204;30;а;А;CONJ;;;а;;;;;;CONJ;А;CONJ
26205;31;-;-;PUNC;;;;;;;;;PUNC;-;PUNC
26206;32;а;А;CONJ;;;а;;;;;;CONJ;А;CONJ
26207;33;-;-;PUNC;;;;;;;;;PUNC;-;PUNC
26208;34;а;А;CONJ;;;а;;;;;;CONJ;А;CONJ
26209;35;…;…;PUNC;;;;;;;;;PUNC;…;PUNC
26210;36;с;С;PR;;;с;;;;;;PR;С;PR
26211;37;…;…;PUNC;;;;;;;;;PUNC;…;PUNC
26212;38;там;ТАМ;ADV -;;;м;а;т;;;;ADV;ТАМ;ADV -
26213;39;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26214;40;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26215;41;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
26216;42;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
26217;43;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
26218;44;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX
26219;45;=;=;PUNC;;;;;;;;;PUNC;=;PUNC
26220;46;”;”;PUNC;;;;;;;;;PUNC;”;PUNC
26221;47;вощем;ВОЩ;S m inan ins sg;distort;;м;е;щ;о;в;;S;ВОЩ;S m inan ins sg
26222;48;”;”;PUNC;;;;;;;;;PUNC;”;PUNC
26223;49;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26224;50;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
26225;51;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
26226;52;в;В;PR;;;в;;;;;;PR;В;PR
26227;53;общем;ОБЩИЙ;S n inan loc sg;;;м;е;щ;б;о;;A;ОБЩИЙ;A - loc sg plen m -
26228;54;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26229;55;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
26230;56;";";";";SENT;;;;;;;;;SENT;";";SENT
26231;;;;;;;;;;;;;;;
26232;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC
26233;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
26234;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26235;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
26236;5;";";";";SENT;;;;;;;;;SENT;";";SENT
26237;;;;;;;;;;;;;;;
26238;1;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26239;2;в;В;PR;;;в;;;;;;PR;В;PR
26240;3;ведре;ВЕДРО;S n inan loc sg;;;е;р;д;е;в;;S;ВЕДРО;S n inan loc sg
26241;4;разбитые;РАЗБИТЫЙ;A - acc pl plen - inan;;;е;ы;т;и;б;з;A;РАЗБИТЫЙ;A - acc pl plen - inan
26242;5;яйца;ЯЙЦО;S n inan acc pl;;;а;ц;й;я;;;S;ЯЙЦО;S n inan acc pl
26243;6;обычные;ОБЫЧНЫЙ;A - nom pl plen - -;;;е;ы;н;ч;ы;б;A;ОБЫЧНЫЙ;A - nom pl plen - -
26244;7;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26245;8;хлеб;ХЛЕБ;S m inan nom sg;;;б;е;л;х;;;S;ХЛЕБ;S m inan nom sg
26246;9;намешан;НАМЕШАТЬ;PARTCP pf praet - sg brev m pass -;;;н;а;ш;е;м;а;PARTCP;НАМЕШАТЬ;PARTCP pf praet - sg brev m pass -
26247;10;!;!;SENT;;;;;;;;;SENT;!;SENT
26248;;;;;;;;;;;;;;;
26249;1;Надо;НАДО;ADV -;;;о;д;а;н;;;ADV;НАДО;ADV -
26250;2;было;БЫТЬ;V ipf praet sg indic n -;;;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -
26251;3;руку;РУКА;S f inan acc sg;;;у;к;у;р;;;S;РУКА;S f inan acc sg
26252;4;в;В;PR;;;в;;;;;;PR;В;PR
26253;5;него;ОН;SPRO sg 3p m acc;;;о;г;е;н;;;SPRO;ОН;SPRO sg 3p m acc
26254;6;засовывать;ЗАСОВЫВАТЬ;V ipf - - inf - -;;;ь;т;а;в;ы;в;V;ЗАСОВЫВАТЬ;V ipf - - inf - -
26255;7;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26256;8;и;И;CONJ;;;и;;;;;;CONJ;И;CONJ
26257;9;доставать;ДОСТАВАТЬ;V ipf - - inf - -;;;ь;т;а;в;а;т;V;ДОСТАВАТЬ;V ipf - - inf - -
26258;10;это;ЭТО;S n - acc sg;;;о;т;э;;;;S;ЭТО;S n - acc sg
26259;11;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26260;12;а;А;CONJ;;;а;;;;;;CONJ;А;CONJ
26261;13;-;-;PUNC;;;;;;;;;PUNC;-;PUNC
26262;14;а;А;CONJ;;;а;;;;;;CONJ;А;CONJ
26263;15;-;-;PUNC;;;;;;;;;PUNC;-;PUNC
26264;16;а;А;PART;;;а;;;;;;PART;А;PART
26265;17;-;-;PUNC;;;;;;;;;PUNC;-;PUNC
26266;18;а;А;CONJ;;;а;;;;;;CONJ;А;CONJ
26267;19;!;!;SENT;;;;;;;;;SENT;!;SENT
26268;;;;;;;;;;;;;;;
26269;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26270;2;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
26271;3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
26272;4;span;SPAN;NONLEX;;;;;;;;;NONLEX;SPAN;NONLEX
26273;5;class;CLASS;NONLEX;;;;;;;;;NONLEX;CLASS;NONLEX
26274;6;=;=;PUNC;;;;;;;;;PUNC;=;PUNC
26275;7;”;”;PUNC;;;;;;;;;PUNC;”;PUNC
26276;8;note;NOTE;NONLEX;;;;;;;;;NONLEX;NOTE;NONLEX
26277;9;”;”;PUNC;;;;;;;;;PUNC;”;PUNC
26278;10;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26279;11;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
26280;12;";";";";SENT;;;;;;;;;SENT;";";SENT
26281;;;;;;;;;;;;;;;
26282;1;Звуки;ЗВУК;S m inan nom pl;;;и;к;у;в;з;;S;ЗВУК;S m inan nom pl
26283;2;сочувствия;СОЧУВСТВИЕ;S n inan gen sg;;;я;и;в;т;с;в;S;СОЧУВСТВИЕ;S n inan gen sg
26284;3;за;ЗА;PR;;;а;з;;;;;PR;ЗА;PR
26285;4;кадром;КАДР;S m inan ins sg;;;м;о;р;д;а;к;S;КАДР;S m inan ins sg
26286;5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26287;6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
26288;7;";";";";SENT;;;;;;;;;SENT;";";SENT
26289;;;;;;;;;;;;;;;
26290;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC
26291;2;span;SPAN;NONLEX;;;;;;;;;NONLEX;SPAN;NONLEX
26292;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26293;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
26294;5;";";";";SENT;;;;;;;;;SENT;";";SENT
26295;;;;;;;;;;;;;;;
26296;1;В;В;PR;;;в;;;;;;PR;В;PR
26297;2;общем;ОБЩИЙ;S n inan loc sg;;;м;е;щ;б;о;;A;ОБЩИЙ;A - loc sg plen m -
26298;3;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26299;4;я;Я;SPRO sg 1p - nom;;;я;;;;;;SPRO;Я;SPRO sg 1p - nom
26300;5;ни;НИ;PART;;;и;н;;;;;PART;НИ;PART
26301;6;одного;ОДИН;A - gen sg plen m -;;;о;г;о;н;д;о;A;ОДИН;A - gen sg plen m -
26302;7;не;НЕ;PART;;;е;н;;;;;PART;НЕ;PART
26303;8;достала;ДОСТАТЬ;V pf praet sg indic f -;;;а;л;а;т;с;о;V;ДОСТАТЬ;V pf praet sg indic f -
26304;9;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26305;10;мне;Я;SPRO sg 1p - loc;;;е;н;м;;;;SPRO;Я;SPRO sg 1p - loc
26306;11;было;БЫТЬ;V ipf praet sg indic n -;;;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -
26307;12;противно;ПРОТИВНЫЙ;A - - sg brev n -;;;о;н;в;и;т;о;A;ПРОТИВНЫЙ;A - - sg brev n -
26308;13;.;.;SENT;;;;;;;;;SENT;.;SENT
26309;;;;;;;;;;;;;;;
26310;1;Наташа;НАТАША;S f anim nom sg;;;а;ш;а;т;а;н;S;НАТАША;S f anim nom sg
26311;2;@;@;PUNC;;;;;;;;;PUNC;@;PUNC
26312;3;А;А;S - - nonflex nonflex;;;а;;;;;;S;А;S - - nonflex nonflex
26313;4;-;-;PUNC;;;;;;;;;PUNC;-;PUNC
26314;5;а;А;CONJ;;;а;;;;;;CONJ;А;CONJ
26315;6;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26316;7;потом;ПОТОМ;ADV -;;;м;о;т;о;п;;ADV;ПОТОМ;ADV -
26317;8;подводили;ПОДВОДИТЬ;V ipf praet pl indic - -;;;и;л;и;д;о;в;V;ПОДВОДИТЬ;V ipf praet pl indic - -
26318;9;итоги;ИТОГ;S m inan acc pl;;;и;г;о;т;и;;S;ИТОГ;S m inan acc pl
26319;10;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26320;11;выступали;ВЫСТУПАТЬ;V ipf praet pl indic - -;;;и;л;а;п;у;т;V;ВЫСТУПАТЬ;V ipf praet pl indic - -
26321;12;по;ПО;PR;;;о;п;;;;;PR;ПО;PR
26322;13;группам;ГРУППА;S f inan dat pl;;;м;а;п;п;у;р;S;ГРУППА;S f inan dat pl
26323;14;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26324;15;нас;МЫ;SPRO pl 1p - loc;;;с;а;н;;;;SPRO;МЫ;SPRO pl 1p - loc
26325;16;пять;ПЯТЬ;NUM acc - -;;;ь;т;я;п;;;NUM;ПЯТЬ;NUM acc - -
26326;17;групп;ГРУППА;S f inan gen pl;;;п;п;у;р;г;;S;ГРУППА;S f inan gen pl
26327;18;на;НА;PR;;;а;н;;;;;PR;НА;PR
26328;19;логистике;ЛОГИСТИКА;S f inan dat sg;;;е;к;и;т;с;и;S;ЛОГИСТИКА;S f inan dat sg
26329;20;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26330;21;вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART
26331;22;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26332;23;мы;МЫ;SPRO pl 1p - nom;;;ы;м;;;;;SPRO;МЫ;SPRO pl 1p - nom
26333;24;третья;ТРЕТИЙ;A - nom sg plen f -;;;я;ь;т;е;р;т;A;ТРЕТИЙ;A - nom sg plen f -
26334;25;группа;ГРУППА;S f inan nom sg;;;а;п;п;у;р;г;S;ГРУППА;S f inan nom sg
26335;26;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26336;27;всем;ВСЕ;S - - dat pl;;;м;е;с;в;;;S;ВСЕ;S - - dat pl
26337;28;все;ВСЕ;S - - acc pl;;;е;с;в;;;;S;ВСЕ;S - - acc pl
26338;29;понравилось;ПОНРАВИТЬСЯ;V pf praet sg indic n -;;;ь;с;о;л;и;в;V;ПОНРАВИТЬСЯ;V pf praet sg indic n -
26339;30;тоже;ТОЖЕ;PART;;;е;ж;о;т;;;PART;ТОЖЕ;PART
26340;31;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26341;32;отлично;ОТЛИЧНО;ADV -;;;о;н;ч;и;л;т;ADV;ОТЛИЧНО;ADV -
26342;33;.;.;SENT;;;;;;;;;SENT;.;SENT
26343;;;;;;;;;;;;;;;
26344;1;И;И;CONJ;;;и;;;;;;CONJ;И;CONJ
26345;2;…;…;PUNC;;;;;;;;;PUNC;…;PUNC
26346;3;на;НА;PR;;;а;н;;;;;PR;НА;PR
26347;4;…;…;PUNC;;;;;;;;;PUNC;…;PUNC
26348;5;у;У;PR;;;у;;;;;;PR;У;PR
26349;6;нас;МЫ;SPRO pl 1p - loc;;;с;а;н;;;;SPRO;МЫ;SPRO pl 1p - loc
26350;7;был;БЫТЬ;V ipf praet sg indic m -;;;л;ы;б;;;;V;БЫТЬ;V ipf praet sg indic m -
26351;8;такой;ТАКОЙ;APRO - nom sg plen m -;;;й;о;к;а;т;;A;ТАКОЙ;A - nom sg plen m -
26352;9;шок;ШОК;S m inan nom sg;;;к;о;ш;;;;S;ШОК;S m inan nom sg
26353;10;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26354;11;когда;КОГДА;CONJ;;;а;д;г;о;к;;CONJ;КОГДА;CONJ
26355;12;наша;НАШ;A - nom sg plen f -;;;а;ш;а;н;;;A;НАШ;A - nom sg plen f -
26356;13;желтая;ЖЕЛТЫЙ;A - nom sg plen f -;;;я;а;т;л;е;ж;A;ЖЕЛТЫЙ;A - nom sg plen f -
26357;14;команда;КОМАНДА;S f inan nom sg;;;а;д;н;а;м;о;S;КОМАНДА;S f inan nom sg
26358;15;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26359;16;в;В;PR;;;в;;;;;;PR;В;PR
26360;17;которой;КОТОРЫЙ;A - loc sg plen f -;;;й;о;р;о;т;о;A;КОТОРЫЙ;A - loc sg plen f -
26361;18;я;Я;SPRO sg 1p - nom;;;я;;;;;;SPRO;Я;SPRO sg 1p - nom
26362;19;выиграла;ВЫИГРАТЬ;V pf praet sg indic f -;;;а;л;а;р;г;и;V;ВЫИГРАТЬ;V pf praet sg indic f -
26363;20;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26364;21;потому что;потому что;CONJ;;;о;т;ч;;у;м;ZERO;потому что;ZERO
26365;22;мы;МЫ;SPRO pl 1p - nom;;;ы;м;;;;;SPRO;МЫ;SPRO pl 1p - nom
26366;23;проиграли;ПРОИГРАТЬ;V pf praet pl indic - -;;;и;л;а;р;г;и;V;ПРОИГРАТЬ;V pf praet pl indic - -
26367;24;три;ТРИ;NUM nom - -;;;и;р;т;;;;NUM;ТРИ;NUM nom - -
26368;25;или;ИЛИ;CONJ;;;и;л;и;;;;CONJ;ИЛИ;CONJ
26369;26;четыре;ЧЕТЫРЕ;NUM nom - -;;;е;р;ы;т;е;ч;NUM;ЧЕТЫРЕ;NUM nom - -
26370;27;станции;СТАНЦИЯ;S f inan gen sg;;;и;и;ц;н;а;т;S;СТАНЦИЯ;S f inan gen sg
26371;28;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26372;29;и;И;CONJ;;;и;;;;;;CONJ;И;CONJ
26373;30;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26374;31;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
26375;32;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
26376;33;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
26377;34;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX
26378;35;=;=;PUNC;;;;;;;;;PUNC;=;PUNC
26379;36;”;”;PUNC;;;;;;;;;PUNC;”;PUNC
26380;37;чёта;ЧЕТА;S f inan nom sg;distort;;а;т;ё;ч;;;S;ЧЕТА;S f inan nom sg
26381;38;”;”;PUNC;;;;;;;;;PUNC;”;PUNC
26382;39;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26383;40;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
26384;41;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
26385;42;что-то;ЧТО-ТО;S n inan nom sg;;;о;т;;о;т;ч;S;ЧТО-ТО;S n inan nom sg
26386;43;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26387;44;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
26388;45;";";";";SENT;;;;;;;;;SENT;";";SENT
26389;;;;;;;;;;;;;;;
26390;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC
26391;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
26392;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26393;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
26394;5;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
26395;6;у;У;PR;;;у;;;;;;PR;У;PR
26396;7;нас;МЫ;SPRO pl 1p - loc;;;с;а;н;;;;SPRO;МЫ;SPRO pl 1p - loc
26397;8;времени;ВРЕМЯ;S n inan gen sg;;;и;н;е;м;е;р;S;ВРЕМЯ;S n inan gen sg
26398;9;мало;МАЛО;ADV -;;;о;л;а;м;;;ADV;МАЛО;ADV -
26399;10;оставалось;ОСТАВАТЬСЯ;V ipf praet sg indic n -;;;ь;с;о;л;а;в;V;ОСТАВАТЬСЯ;V ipf praet sg indic n -
26400;11;…;…;SENT;;;;;;;;;SENT;…;SENT
26401;;;;;;;;;;;;;;;
26402;1;Я;Я;SPRO sg 1p - nom;;;я;;;;;;SPRO;Я;SPRO sg 1p - nom
26403;2;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26404;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26405;4;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
26406;5;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
26407;6;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
26408;7;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX
26409;8;=;=;PUNC;;;;;;;;;PUNC;=;PUNC
26410;9;”;”;PUNC;;;;;;;;;PUNC;”;PUNC
26411;10;кроч;КРОЧ;S m anim nom sg;distort;;ч;о;р;к;;;S;КРОЧ;S m anim nom sg
26412;11;”;”;PUNC;;;;;;;;;PUNC;”;PUNC
26413;12;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26414;13;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
26415;14;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
26416;15;короче;КОРОЧЕ;PART;;;е;ч;о;р;о;к;ADV;КОРОЧЕ;ADV comp
26417;16;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26418;17;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
26419;18;";";";";SENT;;;;;;;;;SENT;";";SENT
26420;;;;;;;;;;;;;;;
26421;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC
26422;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
26423;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26424;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
26425;5;";";";";SENT;;;;;;;;;SENT;";";SENT
26426;;;;;;;;;;;;;;;
26427;1;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26428;2;финальное;ФИНАЛЬНЫЙ;A - nom sg plen n -;;;е;о;н;ь;л;а;A;ФИНАЛЬНЫЙ;A - nom sg plen n -
26429;3;задание;ЗАДАНИЕ;S n inan nom sg;;;е;и;н;а;д;а;S;ЗАДАНИЕ;S n inan nom sg
26430;4;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26431;5;которое;КОТОРЫЙ;A - nom sg plen n -;;;е;о;р;о;т;о;A;КОТОРЫЙ;A - nom sg plen n -
26432;6;как раз;как раз;-;;;з;а;р;;к;а;-;как раз;-
26433;7;опре;ОПРА;S f anim loc sg;;;е;р;п;о;;;S;ОПРА;S f anim loc sg
26434;8;…;…;PUNC;;;;;;;;;PUNC;…;PUNC
26435;9;ждало;ЖДАТЬ;V ipf praet sg indic n -;;;о;л;а;д;ж;;V;ЖДАТЬ;V ipf praet sg indic n -
26436;10;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26437;11;кто;КТО;S m - nom sg;;;о;т;к;;;;S;КТО;S m - nom sg
26438;12;победитель;ПОБЕДИТЕЛЬ;S m anim nom sg;;;ь;л;е;т;и;д;S;ПОБЕДИТЕЛЬ;S m anim nom sg
26439;13;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26440;14;э;Э;INTJ;;;э;;;;;;INTJ;Э;INTJ
26441;15;-;-;PUNC;;;;;;;;;PUNC;-;PUNC
26442;16;э;Э;INTJ;;;э;;;;;;INTJ;Э;INTJ
26443;17;-;-;PUNC;;;;;;;;;PUNC;-;PUNC
26444;18;э;Э;INTJ;;;э;;;;;;INTJ;Э;INTJ
26445;19;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26446;20;было;БЫТЬ;V ipf praet sg indic n -;;;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -
26447;21;таким;ТАКОЙ;APRO - ins sg plen m -;;;м;и;к;а;т;;A;ТАКОЙ;A - ins sg plen m -
26448;22;:;:;PUNC;;;;;;;;;PUNC;:;PUNC
26449;23;нужно;НУЖНО;ADV -;;;о;н;ж;у;н;;ADV;НУЖНО;ADV -
26450;24;было;БЫТЬ;V ipf praet sg indic n -;;;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -
26451;25;из;ИЗ;PR;;;з;и;;;;;PR;ИЗ;PR
26452;26;…;…;PUNC;;;;;;;;;PUNC;…;PUNC
26453;27;такой;ТАКОЙ;APRO - nom sg plen m -;;;й;о;к;а;т;;A;ТАКОЙ;A - nom sg plen m -
26454;28;гигантский;ГИГАНТСКИЙ;A - nom sg plen m -;;;й;и;к;с;т;н;A;ГИГАНТСКИЙ;A - nom sg plen m -
26455;29;мешок;МЕШОК;S m inan nom sg;;;к;о;ш;е;м;;S;МЕШОК;S m inan nom sg
26456;30;пенопласта;ПЕНОПЛАСТ;S m inan gen sg;;;а;т;с;а;л;п;S;ПЕНОПЛАСТ;S m inan gen sg
26457;31;перетаскать;ПЕРЕТАСКАТЬ;V pf - - inf - -;;;ь;т;а;к;с;а;V;ПЕРЕТАСКАТЬ;V pf - - inf - -
26458;32;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26459;33;в;В;PR;;;в;;;;;;PR;В;PR
26460;34;общем;ОБЩИЙ;S n inan loc sg;;;м;е;щ;б;о;;A;ОБЩИЙ;A - loc sg plen m -
26461;35;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26462;36;как;КАК;ADV -;;;к;а;к;;;;ADV;КАК;ADV -
26463;37;можно;МОЖНО;ADV -;;;о;н;ж;о;м;;ADV;МОЖНО;ADV -
26464;38;больше;МНОГО;ADV comp;;;е;ш;ь;л;о;б;ADV;МНОГО;ADV comp
26465;39;в;В;PR;;;в;;;;;;PR;В;PR
26466;40;какую-то;КАКОЙ-ТО;A - acc sg plen f inan;;;о;т;;ю;у;к;A;КАКОЙ-ТО;A - acc sg plen f inan
26467;41;коробку;КОРОБКА;S f inan acc sg;;;у;к;б;о;р;о;S;КОРОБКА;S f inan acc sg
26468;42;…;…;SENT;;;;;;;;;SENT;…;SENT
26469;;;;;;;;;;;;;;;
26470;1;В;В;PR;;;в;;;;;;PR;В;PR
26471;2;общем;ОБЩИЙ;S n inan loc sg;;;м;е;щ;б;о;;A;ОБЩИЙ;A - loc sg plen m -
26472;3;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26473;4;все;ВСЕ;S - - nom pl;;;е;с;в;;;;S;ВСЕ;S - - nom pl
26474;5;таскали;ТАСКАТЬ;V ipf praet pl indic - -;;;и;л;а;к;с;а;V;ТАСКАТЬ;V ipf praet pl indic - -
26475;6;как;КАК;CONJ;;;к;а;к;;;;CONJ;КАК;CONJ
26476;7;могли;МОЧЬ;V ipf praet pl indic - -;;;и;л;г;о;м;;V;МОЧЬ;V ipf praet pl indic - -
26477;8;…;…;PUNC;;;;;;;;;PUNC;…;PUNC
26478;9;ну;НУ;PART;;;у;н;;;;;PART;НУ;PART
26479;10;вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART
26480;11;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
26481;12;мы;МЫ;SPRO pl 1p - nom;;;ы;м;;;;;SPRO;МЫ;SPRO pl 1p - nom
26482;13;выиграли;ВЫИГРАТЬ;V pf praet pl indic - -;;;и;л;а;р;г;и;V;ВЫИГРАТЬ;V pf praet pl indic - -
26483;14;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
26484;15;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
26485;16;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
26486;17;span;SPAN;NONLEX;;;;;;;;;NONLEX;SPAN;NONLEX
